max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
8,150,0.2692169322930399,6,10,0.9748221449980045,0.3003177966101695,0.5698943071914201,30,"['t2star', 'wdmri']"
4,75,0.5028127618244097,14,8,0.7611025165364076,0.31779661016949157,0.5823981973570813,30,"['t2star', 'taskfmri']"
2,200,0.8533925211340098,12,5,0.9279994724542538,0.3268008474576271,0.5812191779182228,30,"['wdmri', 'taskfmri']"
2,75,0.5792778228953996,11,8,0.6223635394954197,0.326271186440678,0.5727640524753423,30,"['t1vols', 'subcorticalvol', 'fast']"
19,100,0.6494499754054546,9,11,0.8916259352585161,0.3220338983050848,0.57716891697788,30,"['t1vols', 'subcorticalvol', 't2star']"
24,100,0.1935245339473927,10,10,0.8314309731420898,0.3140889830508475,0.5735974456573782,30,"['t1vols', 'subcorticalvol', 'wdmri']"
2,25,0.729265403387822,4,12,0.7651811911154436,0.329978813559322,0.5869556760509432,30,"['t1vols', 'subcorticalvol', 'taskfmri']"
5,250,0.43604787988496696,14,3,0.6325835061368841,0.3215042372881356,0.5790691132816241,30,"['t1vols', 'fast', 't2star']"
11,250,0.9149269228781021,10,4,0.9666539043464422,0.31885593220338987,0.5752253303648377,30,"['t1vols', 'fast', 'wdmri']"
4,250,0.7028992248106141,11,3,0.8869030852358084,0.33368644067796605,0.5821617949822848,30,"['t1vols', 'fast', 'taskfmri']"
2,250,0.44590281837020873,5,3,0.933388907295909,0.3209745762711865,0.5733640357177058,30,"['t1vols', 't2star', 'wdmri']"
4,150,0.5852513830235943,10,5,0.7340329511290917,0.3347457627118644,0.5955349875514698,30,"['t1vols', 't2star', 'taskfmri']"
3,225,0.416810681042716,12,1,0.8583426088854209,0.33580508474576276,0.588233445848894,30,"['t1vols', 'wdmri', 'taskfmri']"
16,150,0.15173987184635626,3,10,0.8636921382612637,0.3236228813559322,0.5764133271090682,30,"['subcorticalvol', 'fast', 't2star']"
5,250,0.8768200988801916,13,9,0.8610677860085238,0.3087923728813559,0.5765016039452265,30,"['subcorticalvol', 'fast', 'wdmri']"
6,125,0.7512123712367704,14,12,0.6689670258883978,0.3241525423728814,0.5847517475821125,30,"['subcorticalvol', 'fast', 'taskfmri']"
12,150,0.22873497177596402,13,7,0.830562634463913,0.3103813559322034,0.5747420520923106,30,"['subcorticalvol', 't2star', 'wdmri']"
20,250,0.6115901956880861,9,5,0.7727427797855999,0.3268008474576271,0.5887960236522072,30,"['subcorticalvol', 't2star', 'taskfmri']"
3,225,0.543410520811198,2,1,0.6257593700054385,0.3146186440677966,0.5878444292827731,30,"['subcorticalvol', 'wdmri', 'taskfmri']"
5,100,0.7652418048990172,11,10,0.9675197861996032,0.3162076271186441,0.5785499257876089,30,"['fast', 't2star', 'wdmri']"
5,150,0.5511692202916483,13,11,0.7225259401929411,0.3326271186440678,0.5893855333716366,30,"['fast', 't2star', 'taskfmri']"
2,250,0.7269086369012335,7,3,0.7362016511428372,0.3188559322033898,0.5855911256343962,30,"['fast', 'wdmri', 'taskfmri']"
4,125,0.4715527441072199,4,9,0.9481908376381669,0.3278601694915254,0.5874105261897923,30,"['t2star', 'wdmri', 'taskfmri']"
2,250,0.25504049653528,12,2,0.9564332758928333,0.31991525423728817,0.5720742961792589,30,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
2,100,0.8713034411267384,9,2,0.7023466084996262,0.31514830508474573,0.5747136239586326,30,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
2,200,0.8855148262495331,10,3,0.6183055063382819,0.3342161016949152,0.58726688930384,30,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
18,250,0.416071883048136,3,2,0.6802826143916532,0.3204449152542373,0.5759741872546204,30,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
12,175,0.712918549506467,6,10,0.6473678487949291,0.33845338983050843,0.601081466053816,30,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
2,200,0.6634744239103179,11,4,0.7509698094633667,0.3289194915254237,0.5925440486450254,30,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
2,225,0.4239256511674987,10,11,0.9329571802625037,0.319385593220339,0.5708040074691182,30,"['t1vols', 'fast', 't2star', 'wdmri']"
21,225,0.47022241719279445,9,13,0.7972657102164249,0.333156779661017,0.5815902398735995,30,"['t1vols', 'fast', 't2star', 'taskfmri']"
3,250,0.7290880774894194,14,10,0.6000013528129751,0.3268008474576271,0.5877471751412429,30,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
4,200,0.9959931939832647,10,7,0.8626743541601818,0.3373940677966102,0.5933400363880111,30,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
19,175,0.15676952997653668,4,12,0.9354423531047269,0.319385593220339,0.5733819903284496,30,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
4,250,0.6293791883106922,5,12,0.8561436599760437,0.3241525423728813,0.5854295341376998,30,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
2,200,0.7396049356427316,2,4,0.7962994655674503,0.3204449152542373,0.5879117590730633,30,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
22,250,0.7440191578360204,2,8,0.6890125051852586,0.3167372881355932,0.5910298764722781,30,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
3,125,0.4394678232660826,6,1,0.885720154618594,0.323093220338983,0.5893062338408503,30,"['fast', 't2star', 'wdmri', 'taskfmri']"
25,225,0.1529341971100128,2,1,0.8135584105569355,0.31567796610169485,0.5843200888154745,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
5,250,0.7056145561912726,4,10,0.7906069124178257,0.3400423728813559,0.5834664966963516,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
7,225,0.6625341313621809,12,6,0.905854314744186,0.3209745762711865,0.5860444795556833,30,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
2,175,0.5749274408874007,10,8,0.8786835888404361,0.3352754237288136,0.5901007253662741,30,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
2,100,0.5938482095202989,9,14,0.9279471567057724,0.3342161016949153,0.5867357320693287,30,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
20,250,0.6663174823106752,14,10,0.9104040305618997,0.3215042372881356,0.5884788255290626,30,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
8,150,0.5081606620175004,13,5,0.7452848983648783,0.3241525423728814,0.5932038805898688,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
