max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
4,225,0.29998064486717363,12,6,0.8717199887103784,0.32733050847457623,0.5858993464521689,200,"['t1vols', 't2star', 'taskfmri']"
3,75,0.35362876590358605,4,5,0.8012454402062918,0.3257415254237288,0.5875017954610744,200,"['t1vols', 'wdmri', 'taskfmri']"
6,200,0.5177362529428629,13,12,0.6853498062388649,0.3199152542372881,0.5704808244757253,200,"['subcorticalvol', 'fast', 't2star']"
7,250,0.7121232413054208,6,12,0.7528629595338092,0.3177966101694915,0.5780127836828497,200,"['subcorticalvol', 'fast', 'wdmri']"
8,175,0.24440894962024773,2,11,0.8233659183724041,0.3315677966101695,0.5792606291295604,200,"['subcorticalvol', 'fast', 'taskfmri']"
27,225,0.7773530484636775,9,9,0.6585958080012483,0.31249999999999994,0.5738129009863066,200,"['subcorticalvol', 't2star', 'wdmri']"
21,175,0.8190822246786803,5,11,0.9288162089402743,0.3209745762711864,0.5774412285741646,200,"['subcorticalvol', 't2star', 'taskfmri']"
5,200,0.18031870961388236,6,13,0.841891801243483,0.319385593220339,0.5893077300584123,200,"['subcorticalvol', 'wdmri', 'taskfmri']"
19,250,0.23877411895757944,6,9,0.6673499458239074,0.3215042372881356,0.572609942066456,200,"['fast', 't2star', 'wdmri']"
8,225,0.1593268758034222,2,14,0.9423356312134291,0.3252118644067797,0.5833093938523413,200,"['fast', 't2star', 'taskfmri']"
7,250,0.5026937274978015,8,14,0.8612670659484899,0.319385593220339,0.5850779230106291,200,"['fast', 'wdmri', 'taskfmri']"
3,125,0.9024331405871813,4,6,0.8450790388842819,0.3241525423728814,0.5832719884132912,200,"['t2star', 'wdmri', 'taskfmri']"
9,150,0.37560619873283785,8,11,0.6363128520457038,0.32468220338983056,0.576286148616298,200,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
11,150,0.9451484132476251,13,14,0.6210747201017923,0.3220338983050848,0.5704329455137414,200,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
3,150,0.9150971306002778,11,1,0.632725889281889,0.3125,0.5807358996456957,200,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
10,200,0.7034401471165993,6,2,0.9725627805377386,0.3215042372881356,0.576785885282007,200,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
4,200,0.7140194602342756,10,10,0.603314004210102,0.333156779661017,0.5856749138178684,200,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
3,125,0.8948296274616935,14,12,0.8654409317529705,0.3209745762711864,0.5896563487503591,200,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
3,225,0.4166023082636212,11,14,0.6761734260429252,0.3188559322033898,0.5769759049123815,200,"['t1vols', 'fast', 't2star', 'wdmri']"
2,250,0.23617290532224644,10,8,0.6837881256825085,0.3268008474576271,0.580846619745284,200,"['t1vols', 'fast', 't2star', 'taskfmri']"
2,100,0.9408281653101559,13,1,0.723271859394973,0.33156779661016944,0.5865262616106482,200,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
2,225,0.9987975915576354,13,13,0.6572451522830844,0.326271186440678,0.589584530307383,200,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
28,250,0.45634635965014547,12,3,0.9208682380721451,0.30879237288135597,0.5757699535574069,200,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
6,200,0.5904217701836811,2,4,0.82085739191076,0.3305084745762712,0.574013394139615,200,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
26,175,0.3020841872494119,8,5,0.7789653829748134,0.3220338983050848,0.5809169419706981,200,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
4,225,0.3064265484618841,2,2,0.6931708735990979,0.319385593220339,0.5875930647323566,200,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
9,225,0.7820788293123659,13,4,0.802647582399332,0.3278601694915254,0.5791798333812123,200,"['fast', 't2star', 'wdmri', 'taskfmri']"
12,200,0.17080263037408075,14,10,0.8646573426150767,0.3215042372881356,0.5782850952791343,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
7,175,0.18407323898998063,4,11,0.6820465486565548,0.3246822033898305,0.5809408814516902,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
11,250,0.9939532235676914,4,11,0.7055578925400298,0.3246822033898305,0.5866624174087905,200,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
5,150,0.5673591646514505,14,12,0.8030936415546684,0.3278601694915254,0.5883441659484823,200,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
12,225,0.24742725147250916,14,11,0.8385802080781503,0.3389830508474576,0.5936946399502059,200,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
2,250,0.6458527665036643,8,3,0.7305742368632522,0.3241525423728814,0.5853277913434837,200,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
2,100,0.635450711289705,11,6,0.7873581596280911,0.3273305084745763,0.5902234152063583,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
